,Unit_name,v1_name,v2_name,v1_value,v2_value,y_value,Coeff_v1_2,Coeff_v1_1,Coeff_v2_2,Coeff_v2_1,Coeff_v1_v2,Coeff_cst,obj_contri
28,cp2_1_time0,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
29,cp2_2_time0,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
30,cp2_3_time0,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
31,cp2_4_time0,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
32,cp3_1_time0,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
33,cp3_2_time0,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
34,cp3_3_time0,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
35,cp3_4_time0,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
36,dist_np_combi_0_0_time0,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
37,dist_np_combi_0_1_time0,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
38,dist_np_combi_0_2_time0,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
39,dist_np_combi_0_3_time0,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
40,dist_np_combi_1_0_time0,m_flow,delp,0.0,0.0,0.0,0,0.095006738985388,0,0.4659878716144978,0,0.7291675439780576,0.0
41,dist_np_combi_1_1_time0,m_flow,delp,0.0,0.0,0.0,0,0.095006738985388,0,0.4659878716144978,0,0.7291675439780576,0.0
42,dist_np_combi_1_2_time0,m_flow,delp,0.0,0.0,0.0,0,0.095006738985388,0,0.4659878716144978,0,0.7291675439780576,0.0
43,dist_np_combi_1_3_time0,m_flow,delp,0.0,0.0,0.0,0,0.095006738985388,0,0.4659878716144978,0,0.7291675439780576,0.0
44,dist_np_combi_2_0_time0,m_flow,delp,0.0,0.0,0.0,0,0.08836866838225241,0,0.6950652215603353,0,6.184809806912327,0.0
45,dist_np_combi_2_1_time0,m_flow,delp,0.0,0.0,0.0,0,0.08836866838225241,0,0.6950652215603353,0,6.184809806912327,0.0
46,dist_np_combi_2_2_time0,m_flow,delp,0.0,0.0,0.0,0,0.08836866838225241,0,0.6950652215603353,0,6.184809806912327,0.0
47,dist_np_combi_2_3_time0,m_flow,delp,0.0,0.0,0.0,0,0.08836866838225241,0,0.6950652215603353,0,6.184809806912327,0.0
48,dist_np_combi_3_0_time0,m_flow,delp,0.0,0.0,0.0,0,0.09451397631785663,0,1.4109045001638756,0,12.031048423773882,0.0
49,dist_np_combi_3_1_time0,m_flow,delp,0.0,0.0,0.0,0,0.09451397631785663,0,1.4109045001638756,0,12.031048423773882,0.0
50,dist_np_combi_3_2_time0,m_flow,delp,0.0,0.0,0.0,0,0.09451397631785663,0,1.4109045001638756,0,12.031048423773882,0.0
51,dist_np_combi_3_3_time0,m_flow,delp,0.0,0.0,0.0,0,0.09451397631785663,0,1.4109045001638756,0,12.031048423773882,0.0
52,dist_np_combi_4_0_time0,m_flow,delp,0.0,0.0,0.0,0,0.08746920085292287,0,2.7800001674126125,0,30.918686396394662,0.0
53,dist_np_combi_4_1_time0,m_flow,delp,0.0,0.0,0.0,0,0.08746920085292287,0,2.7800001674126125,0,30.918686396394662,0.0
54,dist_np_combi_4_2_time0,m_flow,delp,0.0,0.0,0.0,0,0.08746920085292287,0,2.7800001674126125,0,30.918686396394662,0.0
55,dist_np_combi_4_3_time0,m_flow,delp,0.0,0.0,0.0,0,0.08746920085292287,0,2.7800001674126125,0,30.918686396394662,0.0
56,dist_np_combi_5_0_time0,m_flow,delp,0.0,0.7449897034273993,1.0,0,0.06870694371026757,0,0.3693427012085625,0,0.4113596061435239,0.6865161155799655
57,dist_np_combi_5_1_time0,m_flow,delp,0.0,0.0,0.0,0,0.06870694371026757,0,0.3693427012085625,0,0.4113596061435239,0.0
58,dist_np_combi_5_2_time0,m_flow,delp,0.0,0.0,0.0,0,0.06870694371026757,0,0.3693427012085625,0,0.4113596061435239,0.0
59,dist_np_combi_5_3_time0,m_flow,delp,0.0,0.0,0.0,0,0.06870694371026757,0,0.3693427012085625,0,0.4113596061435239,0.0
60,dist_np_combi_6_0_time0,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
61,dist_np_combi_6_1_time0,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
62,dist_np_combi_6_2_time0,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
63,dist_np_combi_6_3_time0,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
64,enwk_1_time0,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
65,enwk_2_time0,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
66,enwk_3_time0,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
67,enwk_4_time0,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
68,cnwk_1_time0,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
69,cnwk_2_time0,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
70,cnwk_3_time0,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
71,cnwk_4_time0,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
72,cts_time0,q_rej,-,0.0,0,1.0,0,0.0038815026637694186,0,0,0,0.0,0.0
73,ch1_1_time1,q_out,-,0.0,0,0.0,0,0.1091316992486676,0,0,0,101.46155079625936,0.0
74,ch1_2_time1,q_out,-,859.1000000000081,0,1.0,0,0.19554558920737827,0,0,0,58.25460581690402,226.24782150496426
75,ch1_3_time1,q_out,-,0.0,0,0.0,0,0.29246777374483635,0,0,0,-38.66757872055405,0.0
76,ch1_4_time1,q_out,-,0.0,0,0.0,0,0.40167402699813565,0,0,0,-202.47695860050305,0.0
77,ch2_1_time1,q_out,-,0.0,0,0.0,0,0.09832943884683089,0,0,0,397.66906284856896,0.0
78,ch2_2_time1,q_out,-,0.0,0,0.0,0,0.16308339102753358,0,0,0,279.00744547743125,0.0
79,ch2_3_time1,q_out,-,0.0,0,0.0,0,0.2337378067107484,0,0,0,20.059011998449023,0.0
80,ch2_4_time1,q_out,-,0.0,0,0.0,0,0.31103201723166457,0,0,0,-404.86591034028766,0.0
81,ch3_1_time1,q_out,-,0.0,0,0.0,0,0.09832943884683089,0,0,0,397.66906284856896,0.0
82,ch3_2_time1,q_out,-,0.0,0,0.0,0,0.16308339102753358,0,0,0,279.00744547743125,0.0
83,ch3_3_time1,q_out,-,0.0,0,0.0,0,0.2337378067107484,0,0,0,20.059011998449023,0.0
84,ch3_4_time1,q_out,-,0.0,0,0.0,0,0.31103201723166457,0,0,0,-404.86591034028766,0.0
85,ep1_1_time1,m_flow,delp,0.0,2.702676928770626,1.0,0,0.017967538,0,0.259072758,0,0.208225612,0.9084155779195757
86,ep1_2_time1,m_flow,delp,0.0,0.0,0.0,0,0.017967538,0,0.259072758,0,0.208225612,0.0
87,ep1_3_time1,m_flow,delp,0.0,0.0,0.0,0,0.017967538,0,0.259072758,0,0.208225612,0.0
88,ep1_4_time1,m_flow,delp,0.0,0.0,0.0,0,0.017967538,0,0.259072758,0,0.208225612,0.0
89,ep2_1_time1,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
90,ep2_2_time1,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
91,ep2_3_time1,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
92,ep2_4_time1,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
93,ep3_1_time1,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
94,ep3_2_time1,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
95,ep3_3_time1,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
96,ep3_4_time1,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
97,cp1_1_time1,m_flow,delp,0.0,2.7133738185117684,1.0,0,0.06296315799999999,0,0.67219924,0,1.9674907959999999,3.7914186146395084
98,cp1_2_time1,m_flow,delp,0.0,0.0,0.0,0,0.06296315799999999,0,0.67219924,0,1.9674907959999999,0.0
99,cp1_3_time1,m_flow,delp,0.0,0.0,0.0,0,0.06296315799999999,0,0.67219924,0,1.9674907959999999,0.0
100,cp1_4_time1,m_flow,delp,0.0,0.0,0.0,0,0.06296315799999999,0,0.67219924,0,1.9674907959999999,0.0
101,cp2_1_time1,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
102,cp2_2_time1,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
103,cp2_3_time1,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
104,cp2_4_time1,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
105,cp3_1_time1,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
106,cp3_2_time1,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
107,cp3_3_time1,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
108,cp3_4_time1,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
109,dist_np_combi_0_0_time1,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
110,dist_np_combi_0_1_time1,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
111,dist_np_combi_0_2_time1,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
112,dist_np_combi_0_3_time1,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
113,dist_np_combi_1_0_time1,m_flow,delp,0.0,0.0,0.0,0,0.095006738985388,0,0.4659878716144978,0,0.7291675439780576,0.0
114,dist_np_combi_1_1_time1,m_flow,delp,0.0,0.0,0.0,0,0.095006738985388,0,0.4659878716144978,0,0.7291675439780576,0.0
115,dist_np_combi_1_2_time1,m_flow,delp,0.0,0.0,0.0,0,0.095006738985388,0,0.4659878716144978,0,0.7291675439780576,0.0
116,dist_np_combi_1_3_time1,m_flow,delp,0.0,0.0,0.0,0,0.095006738985388,0,0.4659878716144978,0,0.7291675439780576,0.0
117,dist_np_combi_2_0_time1,m_flow,delp,0.0,0.0,0.0,0,0.08836866838225241,0,0.6950652215603353,0,6.184809806912327,0.0
118,dist_np_combi_2_1_time1,m_flow,delp,0.0,0.0,0.0,0,0.08836866838225241,0,0.6950652215603353,0,6.184809806912327,0.0
119,dist_np_combi_2_2_time1,m_flow,delp,0.0,0.0,0.0,0,0.08836866838225241,0,0.6950652215603353,0,6.184809806912327,0.0
120,dist_np_combi_2_3_time1,m_flow,delp,0.0,0.0,0.0,0,0.08836866838225241,0,0.6950652215603353,0,6.184809806912327,0.0
121,dist_np_combi_3_0_time1,m_flow,delp,0.0,0.0,0.0,0,0.09451397631785663,0,1.4109045001638756,0,12.031048423773882,0.0
122,dist_np_combi_3_1_time1,m_flow,delp,0.0,0.0,0.0,0,0.09451397631785663,0,1.4109045001638756,0,12.031048423773882,0.0
123,dist_np_combi_3_2_time1,m_flow,delp,0.0,0.0,0.0,0,0.09451397631785663,0,1.4109045001638756,0,12.031048423773882,0.0
124,dist_np_combi_3_3_time1,m_flow,delp,0.0,0.0,0.0,0,0.09451397631785663,0,1.4109045001638756,0,12.031048423773882,0.0
125,dist_np_combi_4_0_time1,m_flow,delp,0.0,0.0,0.0,0,0.08746920085292287,0,2.7800001674126125,0,30.918686396394662,0.0
126,dist_np_combi_4_1_time1,m_flow,delp,0.0,0.0,0.0,0,0.08746920085292287,0,2.7800001674126125,0,30.918686396394662,0.0
127,dist_np_combi_4_2_time1,m_flow,delp,0.0,0.0,0.0,0,0.08746920085292287,0,2.7800001674126125,0,30.918686396394662,0.0
128,dist_np_combi_4_3_time1,m_flow,delp,0.0,0.0,0.0,0,0.08746920085292287,0,2.7800001674126125,0,30.918686396394662,0.0
129,dist_np_combi_5_0_time1,m_flow,delp,0.0,0.7449897034273993,1.0,0,0.06870694371026757,0,0.3693427012085625,0,0.4113596061435239,0.6865161155799655
130,dist_np_combi_5_1_time1,m_flow,delp,0.0,0.0,0.0,0,0.06870694371026757,0,0.3693427012085625,0,0.4113596061435239,0.0
131,dist_np_combi_5_2_time1,m_flow,delp,0.0,0.0,0.0,0,0.06870694371026757,0,0.3693427012085625,0,0.4113596061435239,0.0
132,dist_np_combi_5_3_time1,m_flow,delp,0.0,0.0,0.0,0,0.06870694371026757,0,0.3693427012085625,0,0.4113596061435239,0.0
133,dist_np_combi_6_0_time1,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
134,dist_np_combi_6_1_time1,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
135,dist_np_combi_6_2_time1,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
136,dist_np_combi_6_3_time1,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
137,enwk_1_time1,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
138,enwk_2_time1,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
139,enwk_3_time1,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
140,enwk_4_time1,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
141,cnwk_1_time1,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
142,cnwk_2_time1,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
143,cnwk_3_time1,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
144,cnwk_4_time1,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
145,cts_time1,q_rej,-,0.0,0,1.0,0,0.0038815026637694186,0,0,0,0.0,0.0
146,ch1_1_time2,q_out,-,0.0,0,0.0,0,0.1091316992486676,0,0,0,101.46155079625936,0.0
147,ch1_2_time2,q_out,-,825.2414736331934,0,1.0,0,0.19554558920737827,0,0,0,58.25460581690402,219.62693601687195
148,ch1_3_time2,q_out,-,0.0,0,0.0,0,0.29246777374483635,0,0,0,-38.66757872055405,0.0
149,ch1_4_time2,q_out,-,0.0,0,0.0,0,0.40167402699813565,0,0,0,-202.47695860050305,0.0
150,ch2_1_time2,q_out,-,0.0,0,0.0,0,0.09832943884683089,0,0,0,397.66906284856896,0.0
151,ch2_2_time2,q_out,-,0.0,0,0.0,0,0.16308339102753358,0,0,0,279.00744547743125,0.0
152,ch2_3_time2,q_out,-,0.0,0,0.0,0,0.2337378067107484,0,0,0,20.059011998449023,0.0
153,ch2_4_time2,q_out,-,0.0,0,0.0,0,0.31103201723166457,0,0,0,-404.86591034028766,0.0
154,ch3_1_time2,q_out,-,0.0,0,0.0,0,0.09832943884683089,0,0,0,397.66906284856896,0.0
155,ch3_2_time2,q_out,-,0.0,0,0.0,0,0.16308339102753358,0,0,0,279.00744547743125,0.0
156,ch3_3_time2,q_out,-,0.0,0,0.0,0,0.2337378067107484,0,0,0,20.059011998449023,0.0
157,ch3_4_time2,q_out,-,0.0,0,0.0,0,0.31103201723166457,0,0,0,-404.86591034028766,0.0
158,ep1_1_time2,m_flow,delp,0.0,2.5365001857005653,1.0,0,0.017967538,0,0.259072758,0,0.208225612,0.8653637107769576
159,ep1_2_time2,m_flow,delp,0.0,0.0,0.0,0,0.017967538,0,0.259072758,0,0.208225612,0.0
160,ep1_3_time2,m_flow,delp,0.0,0.0,0.0,0,0.017967538,0,0.259072758,0,0.208225612,0.0
161,ep1_4_time2,m_flow,delp,0.0,0.0,0.0,0,0.017967538,0,0.259072758,0,0.208225612,0.0
162,ep2_1_time2,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
163,ep2_2_time2,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
164,ep2_3_time2,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
165,ep2_4_time2,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
166,ep3_1_time2,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
167,ep3_2_time2,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
168,ep3_3_time2,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
169,ep3_4_time2,m_flow,delp,0.0,0.0,0.0,0,0.032272906000000004,0,0.79445631,0,1.518957414,0.0
170,cp1_1_time2,m_flow,delp,0.0,2.552855123682,1.0,0,0.06296315799999999,0,0.67219924,0,1.9674907959999999,3.6835180699691463
171,cp1_2_time2,m_flow,delp,0.0,0.0,0.0,0,0.06296315799999999,0,0.67219924,0,1.9674907959999999,0.0
172,cp1_3_time2,m_flow,delp,0.0,0.0,0.0,0,0.06296315799999999,0,0.67219924,0,1.9674907959999999,0.0
173,cp1_4_time2,m_flow,delp,0.0,0.0,0.0,0,0.06296315799999999,0,0.67219924,0,1.9674907959999999,0.0
174,cp2_1_time2,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
175,cp2_2_time2,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
176,cp2_3_time2,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
177,cp2_4_time2,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
178,cp3_1_time2,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
179,cp3_2_time2,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
180,cp3_3_time2,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
181,cp3_4_time2,m_flow,delp,0.0,0.0,0.0,0,0.053380229,0,1.685543248,0,4.585559638,0.0
182,dist_np_combi_0_0_time2,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
183,dist_np_combi_0_1_time2,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
184,dist_np_combi_0_2_time2,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
185,dist_np_combi_0_3_time2,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
186,dist_np_combi_1_0_time2,m_flow,delp,0.0,0.0,0.0,0,0.095006738985388,0,0.4659878716144978,0,0.7291675439780576,0.0
187,dist_np_combi_1_1_time2,m_flow,delp,0.0,0.0,0.0,0,0.095006738985388,0,0.4659878716144978,0,0.7291675439780576,0.0
188,dist_np_combi_1_2_time2,m_flow,delp,0.0,0.0,0.0,0,0.095006738985388,0,0.4659878716144978,0,0.7291675439780576,0.0
189,dist_np_combi_1_3_time2,m_flow,delp,0.0,0.0,0.0,0,0.095006738985388,0,0.4659878716144978,0,0.7291675439780576,0.0
190,dist_np_combi_2_0_time2,m_flow,delp,0.0,0.0,0.0,0,0.08836866838225241,0,0.6950652215603353,0,6.184809806912327,0.0
191,dist_np_combi_2_1_time2,m_flow,delp,0.0,0.0,0.0,0,0.08836866838225241,0,0.6950652215603353,0,6.184809806912327,0.0
192,dist_np_combi_2_2_time2,m_flow,delp,0.0,0.0,0.0,0,0.08836866838225241,0,0.6950652215603353,0,6.184809806912327,0.0
193,dist_np_combi_2_3_time2,m_flow,delp,0.0,0.0,0.0,0,0.08836866838225241,0,0.6950652215603353,0,6.184809806912327,0.0
194,dist_np_combi_3_0_time2,m_flow,delp,0.0,0.0,0.0,0,0.09451397631785663,0,1.4109045001638756,0,12.031048423773882,0.0
195,dist_np_combi_3_1_time2,m_flow,delp,0.0,0.0,0.0,0,0.09451397631785663,0,1.4109045001638756,0,12.031048423773882,0.0
196,dist_np_combi_3_2_time2,m_flow,delp,0.0,0.0,0.0,0,0.09451397631785663,0,1.4109045001638756,0,12.031048423773882,0.0
197,dist_np_combi_3_3_time2,m_flow,delp,0.0,0.0,0.0,0,0.09451397631785663,0,1.4109045001638756,0,12.031048423773882,0.0
198,dist_np_combi_4_0_time2,m_flow,delp,0.0,0.0,0.0,0,0.08746920085292287,0,2.7800001674126125,0,30.918686396394662,0.0
199,dist_np_combi_4_1_time2,m_flow,delp,0.0,0.0,0.0,0,0.08746920085292287,0,2.7800001674126125,0,30.918686396394662,0.0
200,dist_np_combi_4_2_time2,m_flow,delp,0.0,0.0,0.0,0,0.08746920085292287,0,2.7800001674126125,0,30.918686396394662,0.0
201,dist_np_combi_4_3_time2,m_flow,delp,0.0,0.0,0.0,0,0.08746920085292287,0,2.7800001674126125,0,30.918686396394662,0.0
202,dist_np_combi_5_0_time2,m_flow,delp,0.0,0.322729109233026,1.0,0,0.06870694371026757,0,0.3693427012085625,0,0.4113596061435239,0.5305572471062829
203,dist_np_combi_5_1_time2,m_flow,delp,0.0,0.0,0.0,0,0.06870694371026757,0,0.3693427012085625,0,0.4113596061435239,0.0
204,dist_np_combi_5_2_time2,m_flow,delp,0.0,0.0,0.0,0,0.06870694371026757,0,0.3693427012085625,0,0.4113596061435239,0.0
205,dist_np_combi_5_3_time2,m_flow,delp,0.0,0.0,0.0,0,0.06870694371026757,0,0.3693427012085625,0,0.4113596061435239,0.0
206,dist_np_combi_6_0_time2,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
207,dist_np_combi_6_1_time2,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
208,dist_np_combi_6_2_time2,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
209,dist_np_combi_6_3_time2,m_flow,delp,0.0,0.0,0.0,0,0.05916007784270439,0,0.8909347520947662,0,3.495743360094252,0.0
210,enwk_1_time2,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
211,enwk_2_time2,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
212,enwk_3_time2,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
213,enwk_4_time2,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
214,cnwk_1_time2,m_flow,-,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0
